			*****	 Delay Jitter (msec) 	*****


Time (sec)	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10	Node 11	Node 12	Node 13	Node 14	Node 15	Node 16	Node 17	Node 18	Node 19	Node 20	
1.2		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.15	0.0	
1.2		0.0	0.0	0.0	0.0	0.0	0.0	0.0	601.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	825.46	0.0	
1.3		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.51	0.0	0.0	627.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.3		926.03	0.0	0.0	0.0	0.0	0.0	926.21	0.0	0.0	0.0	0.0	0.0	0.0	662.88	0.0	0.0	0.0	0.0	0.0	0.0	
1.3		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	813.81	0.0	0.0	0.0	0.0	
1.4		0.0	926.57	0.0	0.0	0.0	840.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.4		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	857.51	0.0	0.0	0.0	0.0	0.0	0.0	926.48	0.0	0.0	
1.4		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.46	0.0	776.26	0.0	0.0	0.0	
1.4		0.0	0.0	0.0	926.47	0.0	0.0	0.0	0.0	926.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	695.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	899.87	0.0	926.12	
1.5		0.0	0.0	0.0	0.0	0.0	889.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.5	0.0	
1.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	674.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.6		0.0	0.0	0.0	0.0	926.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.44	0.0	0.0	0.0	0.0	0.0	
1.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.7		0.0	0.0	0.0	926.46	0.0	0.0	0.0	0.0	0.0	0.0	926.51	0.0	0.0	926.51	0.0	0.0	0.0	0.0	0.0	0.0	
1.7		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	813.24	0.0	0.0	0.0	0.0	0.0	0.0	
1.7		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	722.73	0.0	0.0	0.0	0.0	0.0	0.0	
1.8		0.0	0.0	926.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.55	0.0	0.0	
1.8		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	924.93	0.0	0.0	0.0	0.0	0.0	926.34	0.0	0.0	0.0	0.0	
