			*****	 Media Access Delay (msec) 	*****


Time (sec)	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10	Node 11	Node 12	Node 13	Node 14	Node 15	Node 16	Node 17	Node 18	Node 19	Node 20	
1.2		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	941.74	0.0	
1.2		0.0	0.0	0.0	0.0	0.0	0.0	0.0	313.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.86	0.0	
1.3		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	321.7	0.0	0.0	312.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.3		1020.3	0.0	0.0	0.0	0.0	0.0	772.42	0.0	0.0	0.0	0.0	0.0	0.0	191.26	0.0	0.0	0.0	0.0	0.0	0.0	
1.3		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.54	0.0	0.0	0.0	0.0	
1.4		0.0	243.54	0.0	0.0	0.0	409.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.4		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252.08	0.0	0.0	0.0	0.0	0.0	0.0	391.72	0.0	0.0	
1.4		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	278.1	0.0	357.32	0.0	0.0	0.0	
1.4		0.0	0.0	0.0	357.34	0.0	0.0	0.0	0.0	183.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.4	0.0	826.48	
1.5		0.0	0.0	0.0	0.0	0.0	174.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	323.14	0.0	
1.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.6		0.0	0.0	0.0	0.0	705.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217.52	0.0	0.0	0.0	0.0	0.0	
1.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.7		0.0	0.0	0.0	251.68	0.0	0.0	0.0	0.0	0.0	0.0	295.44	0.0	0.0	391.46	0.0	0.0	0.0	0.0	0.0	0.0	
1.7		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.86	0.0	0.0	0.0	0.0	0.0	0.0	
1.7		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.48	0.0	0.0	0.0	0.0	0.0	0.0	
1.8		0.0	0.0	478.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.7	0.0	0.0	
