			*****	 Queuing Delay (msec) 	*****


Time (sec)	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10	Node 11	Node 12	Node 13	Node 14	Node 15	Node 16	Node 17	Node 18	Node 19	Node 20	
1.2		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	816.74	0.0	
1.2		0.0	0.0	0.0	0.0	0.0	0.0	0.0	476.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	700.6	0.0	
1.3		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	869.02	0.0	0.0	502.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.3		895.3	0.0	0.0	0.0	0.0	0.0	904.18	0.0	0.0	0.0	0.0	0.0	0.0	538.06	0.0	0.0	0.0	0.0	0.0	0.0	
1.3		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	689.04	0.0	0.0	0.0	0.0	
1.4		0.0	822.92	0.0	0.0	0.0	715.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.4		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	732.76	0.0	0.0	0.0	0.0	0.0	0.0	866.64	0.0	0.0	
1.4		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1017.66	0.0	651.54	0.0	0.0	0.0	
1.4		0.0	0.0	0.0	918.96	0.0	0.0	0.0	0.0	927.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	570.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	805.52	0.0	971.18	
1.5		0.0	0.0	0.0	0.0	0.0	764.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	898.74	0.0	
1.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	549.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.6		0.0	0.0	0.0	0.0	959.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1110.18	0.0	0.0	0.0	0.0	0.0	
1.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.7		0.0	0.0	0.0	1045.64	0.0	0.0	0.0	0.0	0.0	0.0	903.2	0.0	0.0	804.52	0.0	0.0	0.0	0.0	0.0	0.0	
